url,size,# of outlinks,content type
http://www.latimes.com/sports/la-sp-ufc-208-holm-vs-de-randamie-20170211-pictures-photogallery.html,188482,44,text/html
http://www.latimes.com/sports/chargers/la-sp-chargers-tickets-stubhub-20170214-story.html,190771,62,text/html
http://www.latimes.com/sports/rams/la-sp-rams-overtime-podcast-episode-18-20170209-story.html,180224,63,text/html
http://www.latimes.com/sports/ducks/la-sp-ducks-report-20170210-story.html,184390,74,text/html
http://www.latimes.com/sports/ucla/la-sp-pac-12-basketball-20170212-story.html,182961,66,text/html
http://www.latimes.com/sports/la-sp-super-bowl-li-patriots-vs-falcons-20170205-pictures-photogallery.html,190872,47,text/html
http://www.latimes.com/sports/kings/la-sp-kings-report-20170215-story.html,225252,74,text/html
http://www.latimes.com/sports/ducks/la-sp-ducks-sabres-20170209-story.html,184077,69,text/html
http://www.latimes.com/sports/ducks/la-sp-ducks-wild-20170214-story.html,180786,64,text/html
http://www.latimes.com/sports/rams/la-sp-rams-coaching-staff-20170210-story.html,188821,75,text/html
http://www.latimes.com/sports/clippers/la-sp-clippers-hawks-20170215-story.html,189675,64,text/html
http://www.latimes.com/sports/ucla/la-sp-ucla-ranking-20170213-story.html,183223,68,text/html
http://www.latimes.com/politics/la-na-pol-trump-reporter-ban-first-amendment-20160714-snap-htmlstory.html,184566,51,text/html
http://www.latimes.com/la-bio-colleen-shalby-staff.html,125585,54,text/html
http://www.latimes.com/politics/la-na-pol-trump-news-conference-transcript-20170216-story.html,352657,79,text/html
http://www.latimes.com/nation/la-na-energy-environment-sg-storygallery.html,153269,57,text/html
http://www.latimes.com/nation/la-na-dreamer-daca-20170216-story.html,249077,75,text/html
http://www.latimes.com/nation/la-na-denver-mother-sanctuary-20170216-story.html,247281,84,text/html
http://www.latimes.com/politics/la-na-pol-trump-national-guard-immigration-20170217-story.html,242180,82,text/html
http://www.latimes.com/nation/la-na-police-deaths-20160707-snap-htmlstory.html,153712,93,text/html
http://www.latimes.com/nation/la-na-immigrant-detention-20170214-story.html,257203,75,text/html
http://www.latimes.com/nation/la-sh-crocodile-hunter-steve-irwins-last-words-im-dying-20140310-story.html,188016,67,text/html
http://www.latimes.com/nation/ct-hiltzik-obamacare-moda-health-ruling-20170213-story.html,248297,92,text/html
http://www.latimes.com/nation/la-na-us-intervention-foreign-elections-20161213-story.html,244809,96,text/html
http://www.latimes.com/nation/la-oe-0407-silk-ring-theory-20130407-story.html,239735,68,text/html
http://www.latimes.com/nation/nationnow/la-na-bomb-target-stock-20170217-story.html,240393,81,text/html
http://www.latimes.com/nation/nationnow/la-na-day-without-immigrants-20170216-story.html,246523,72,text/html
http://www.latimes.com/nation/ct-white-house-trump-daca-20170216-story.html,201424,70,text/html
http://www.latimes.com/nation/la-na-ice-daca-20170214-story.html,257792,85,text/html
http://www.latimes.com/nation/popular/,139688,63,text/html
http://www.latimes.com/nation/la-na-travel-executive-order-20170216-story.html,254046,75,text/html
http://www.latimes.com/nation/la-na-obama-deportations-20140402-story.html,185984,61,text/html
http://www.latimes.com/nation/la-na-guest-worker-20130331-dto-htmlstory.html,174782,58,text/html
"http://www.latimes.com/fashion/la-ig-wwd-frank-body-mask-category-20170217-story,amp.html",50531,22,text/html
http://www.latimes.com/sports/sportsnow/la-sp-letters-20170203-story.html,193584,79,text/html
http://www.latimes.com/sports/sportsnow/la-sp-letters-20170210-story.html,199782,71,text/html
http://www.latimes.com/sports/lakers/la-sp-lakers-black-20170207-story.html,187058,74,text/html
http://www.latimes.com/sports/lakers/la-sp-kobe-bryant-special-section-htmlstory.html,194633,128,text/html
http://www.latimes.com/sports/lakers/la-sp-lakers-report-20170131-story.html,191520,69,text/html
http://www.latimes.com/sports/lakers/la-sp-kobe-bryant-memorabilia-stolen-20170206-story.html,178647,62,text/html
http://www.latimes.com/sports/lakers/la-sp-lakers-bucks-takeaways-20170211-story.html,183962,67,text/html
http://www.latimes.com/sports/lakers/la-sp-kobe-bryant-on-the-road-20160224-pictures-photogallery.html,189815,46,text/html
http://www.latimes.com/sports/lakers/la-sp-lakers-portland-takeaways-20170125-story.html,226330,72,text/html
http://www.latimes.com/sports/lakers/la-sp-lakers-report-20170204-story.html,192140,66,text/html
http://www.latimes.com/sports/lakers/la-sp-lakers-bucks-20170210-story.html,233927,72,text/html
http://www.latimes.com/sports/lakers/la-sp-lakers-report-20170214-story.html,222755,69,text/html
http://www.latimes.com/sports/lakers/la-sp-lakers-report-20170203-story.html,191900,65,text/html
http://www.latimes.com/sports/lakers/la-sp-lakers-report-20170213-story.html,184278,67,text/html
http://www.latimes.com/la-sp-lakers-kings-takeaways-20170215-story.html,182975,63,text/html
http://www.latimes.com/sports/la-sp-lakers-magic-plaschke-20170202-story.html,198658,72,text/html
http://www.latimes.com/sports/lakers/la-sp-lakers-wizards-20170202-story.html,193053,78,text/html
http://www.latimes.com/sports/lakers/la-sp-magic-johnson-calling-shots-lakers-20170210-story.html,218073,72,text/html
http://www.latimes.com/sports/lakers/la-sp-lakers-20170127-story.html,184382,64,text/html
http://www.latimes.com/sports/lakers/la-sp-lakers-tonight-20170213-story.html,178185,63,text/html
http://www.latimes.com/sports/lakers/la-sp-lakers-report-20170211-story.html,183795,64,text/html
http://www.latimes.com/sports/lakers/la-sp-lakersr-celtics-takeaways-20170204-story.html,183579,66,text/html
http://www.latimes.com/sports/lakers/la-sp-lakers-report-20170128-story.html,183930,70,text/html
http://www.latimes.com/sports/lakers/la-sp-lakers-ingram-20170206-story.html,178725,63,text/html
http://www.latimes.com/sports/lakers/la-sp-lakers-report-20170129-story.html,234636,73,text/html
http://www.latimes.com/sports/lakers/la-sp-lakers-report-20170126-story.html,191348,67,text/html
http://www.latimes.com/sports/lakers/la-sp-lakers-vs-celtics-20170203-pictures-photogallery.html,188109,43,text/html
http://www.latimes.com/sports/lakers/la-sp-lakers-luol-deng-travel-ban-20170201-story.html,184136,64,text/html
http://www.latimes.com/sports/lakers/la-sp-lakers-jazz-20170126-story.html,190937,69,text/html
http://www.latimes.com/sports/nba/la-sp-lakers-report-20170212-story.html,195622,77,text/html
http://www.latimes.com/sports/lakers/la-sp-lakers-pistons-20170208-story.html,224352,66,text/html
http://www.latimes.com/sports/lakers/la-sp-lakers-magic-johnson-20170202-story.html,191302,68,text/html
http://www.latimes.com/sports/lakers/la-sp-lakers-vs-pistons-20170208-pistons-photogallery.html,189052,46,text/html
http://www.latimes.com/sports/lakers/la-sp-lakers-report-20170205-story.html,186387,67,text/html
http://www.latimes.com/sports/chargers/la-sp-chargers-fight-for-la-20170212-story.html,190869,68,text/html
http://www.latimes.com/sports/lakers/la-sp-lakers-report-20170206-story.html,193462,66,text/html
http://www.latimes.com/sports/lakers/la-sp-lakers-wizards-takeaways-20170203-story.html,191690,69,text/html
http://www.latimes.com/sports/lakers/la-sp-lakers-report-20170209-story.html,185203,66,text/html
http://www.latimes.com/sports/lakers/la-sp-lakers-knicks-20170206-story.html,196599,76,text/html
http://www.latimes.com/sports/lakers/la-sp-lakers-pistons-takeaways-20170209-story.html,219839,66,text/html
http://www.latimes.com/sports/lakers/la-sp-lakers-blazers-20170125-story.html,184379,67,text/html
http://www.latimes.com/sports/highschool/varsity-times/la-sp-vi-hawkins-football-20170214-story.html,183679,62,text/html
http://www.latimes.com/sports/lakers/la-sp-lakers-nba-schedule-20170213-story.html,198455,72,text/html
http://www.latimes.com/sports/lakers/la-sp-lakers-nuggets-20170131-story.html,181906,63,text/html
http://www.latimes.com/sports/lakers/la-sp-lakers-20170130-story.html,195667,70,text/html
http://www.latimes.com/sports/lakers/la-sp-lakers-nuggets-takeaways-20170201-story.html,183340,64,text/html
http://www.latimes.com/sports/lakers/la-sp-lakers-report-20170208-story.html,192148,65,text/html
http://www.latimes.com/sports/lakers/la-sp-lakers-celtics-20170203-story.html,222840,67,text/html
"http://www.latimes.com/local/lanow/la-me-ln-robert-durst-secret-witness-20170216-story,amp.html",59806,23,text/html
http://www.latimes.com/topic/crime-law-justice/crime/robert-durst-PEOCVC000383-topic.html,191955,101,text/html
http://www.latimes.com/topic/crime-law-justice/crime/homicide/02001001-topic.html,200773,120,text/html
http://www.latimes.com/nation/la-me-robert-durst-murder-case-sg-storygallery.html,250328,56,text/html
http://www.latimes.com/la-bio-james-queally-staff.html,124694,54,text/html
http://www.latimes.com/la-bio-marisa-gerber-staff.html,124676,54,text/html
"http://www.latimes.com/home/la-hm-erskine-column-20170218-story,amp.html",53502,18,text/html
http://www.latimes.com/home/la-hm-erskine-20161219-story.html,228651,62,text/html
http://www.latimes.com/topic/politics-government/government/jeff-sessions-PEPLT005938-topic.html,181237,95,text/html
http://www.latimes.com/politics/la-na-pol-trump-immigration-criminals-20161114-story.html,255080,74,text/html
http://www.latimes.com/topic/politics-government/government/janet-napolitano-PEPLT007544-topic.html,189742,104,text/html
http://www.latimes.com/topic/politics-government/government/barack-obama-PEPLT007408-topic.html,207924,129,text/html
"http://www.latimes.com/politics/la-na-pol-trump-daca-20170216-story,amp.html",73502,35,text/html
http://www.latimes.com/la-bio-brian-bennett-staff.html,126314,54,text/html
http://www.latimes.com/politics/la-na-pol-trump-deportations-20170204-story.html,252589,91,text/html
"http://www.latimes.com/health/la-he-healthy-super-bowl-snacks-20170130-story,amp.html",48493,23,text/html
"http://www.latimes.com/local/lanow/la-me-ln-7th-district-council-race-20170217-story,amp.html",59997,29,text/html
http://www.latimes.com/topic/politics-government/government/herb-wesson-PEPLT007017-topic.html,178867,96,text/html
http://www.latimes.com/topic/politics-government/elections/11003000-topic.html,202951,127,text/html
http://www.latimes.com/opinion/opinion-la/la-la-shadow-hills-cd7-city-council-candidates-001-photo.html,154667,37,text/html
http://www.latimes.com/topic/business/consumer-goods-industries/the-home-depot-ORCRP007365-topic.html,183787,103,text/html
http://www.latimes.com/local/lanow/la-me-ln-felipe-fuentes-resignation-20160814-snap-story.html,236966,74,text/html
http://www.latimes.com/topic/social-issues/architecture/proposition-64-EVGAP00094-topic.html,108899,61,text/html
"http://www.latimes.com/food/dailydish/la-dd-weed-cannabis-dinner-class-20170217-story,amp.html",57177,32,text/html
http://www.latimes.com/food/dailydish/la-dd-boyle-heights-brewery-20170215-story.html,1581354,56,text/html
http://www.latimes.com/food/dailydish/la-fo-cannabis-edibles-dessert-20161102-story.html,232477,56,text/html
http://www.latimes.com/food/dailydish/la-fo-edible-cannabis-holden-jagger-20161121-story.html,237088,58,text/html
http://www.latimes.com/topic/lifestyle-leisure/dining-drinking/patina-PLENT000366-topic.html,182336,101,text/html
http://www.latimes.com/food/dailydish/la-fo-restaurant-news-20170218-story.html,1584382,76,text/html
http://www.latimes.com/topic/politics-government/shinzo-abe-PEPLT00008713-topic.html,180057,94,text/html
http://www.latimes.com/topic/politics-government/kellyanne-conway-PEGPF00207-topic.html,171775,84,text/html
"http://www.latimes.com/politics/la-na-pol-trump-business-20170217-story,amp.html",76651,42,text/html
http://www.latimes.com/topic/business/consumer-goods-industries/nordstrom-ORCRP010909-topic.html,145701,73,text/html
http://www.latimes.com/business/la-fi-trump-hotels-20170125-story.html,233118,73,text/html
http://www.latimes.com/topic/business/automotive-industry/scion-ORCOM00015-topic.html,108552,59,text/html
http://www.latimes.com/topic/politics-government/government/lois-frankel-PEPLT007453-topic.html,102788,55,text/html
http://www.latimes.com/la-bio-joseph-tanfani-staff.html,125337,55,text/html
http://www.latimes.com/topic/politics-government/government/jason-chaffetz-PEPLT007791-topic.html,174838,89,text/html
http://www.latimes.com/la-bio-noah-bierman-staff.html,125997,54,text/html
http://www.latimes.com/business/la-fi-trump-nordstrom-ivanka-20170208-story.html,245071,86,text/html
http://www.latimes.com/topic/politics-government/government/paul-ryan-PEPLT005726-topic.html,188077,107,text/html
http://www.latimes.com/business/la-fi-ivanka-trump-conway-20170209-story.html,248915,86,text/html
http://www.latimes.com/politics/washington/la-na-essential-washington-updates-ethics-office-recommends-white-house-1487101076-htmlstory.html,159313,46,text/html
http://www.latimes.com/food/la-fo-fish-soups-stews-recipes-shulman-snap-20170130-story.html,232922,56,text/html
http://www.latimes.com/topic/business/transportation-industry/air-transportation-industry/united-continental-holdings-ORCRP017350-topic.html,199087,113,text/html
"http://www.latimes.com/business/la-fi-travel-briefcase-bizarre-pilot-20170218-story,amp.html",49529,19,text/html
http://www.latimes.com/topic/politics-government/central-intelligence-agency-ORGOV000009-topic.html,190390,115,text/html
"http://www.latimes.com/entertainment/tv/la-et-st-president-trump-first-press-conference-cnn-fake-leaked-20170216-story,amp.html",60922,29,text/html
http://www.latimes.com/topic/international/russia-PLGEO00000025-topic.html,201846,126,text/html
http://www.latimes.com/topic/entertainment/movies/peter-sellers-PECLB003660-topic.html,182735,100,text/html
http://www.latimes.com/la-bio-lorraine-ali-staff.html,125816,56,text/html
http://www.latimes.com/topic/entertainment/movies/jack-nicholson-PECLB003305-topic.html,186085,108,text/html
http://www.latimes.com/topic/international/iran-PLGEO0000011-topic.html,196974,123,text/html
http://www.latimes.com/topic/arts-culture/journalism/pulitzer-prize-EVHST000005160-topic.html,185765,114,text/html
"http://www.latimes.com/local/obituaries/la-me-norma-mccorvey-snap-story,amp.html",58513,21,text/html
http://www.latimes.com/travel/deals/la-tr-california-anza-borrego-wildflowers-20170208-story.html,240021,68,text/html
"http://www.latimes.com/travel/deals/la-tr-joshua-tree-wildflower-tours-20170216-story,amp.html",57180,23,text/html
http://www.latimes.com/topic/politics-government/government/mike-rounds-PEPLT00007697-topic.html,106203,59,text/html
